BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,UTILIZATION_RATIO,AVG_PURCHASE_VALUE,PAYMENT_RATIO
-1.2052181828135593,-0.2494344808010427,-0.11353236046441266,-0.9870895765852097,0.3944798389468057,-0.9307329425951407,-0.8064903456392757,-0.6786608078479126,-0.7073131650492338,-0.6753488578824288,-0.8100687325890293,-0.5795095284785797,-1.4471625356595503,-0.8244840480758351,-0.8298414189279687,-0.5255509710834134,0.36067954425377496,-0.8960751803576437,-0.24576149222861163,-0.05500063442497974
0.9489176249415041,0.1343246710512249,-1.6798546150864755,-0.9870895765852097,-1.0874537591097877,1.528788189076239,-1.2217580572960505,-0.6786608078479126,-0.9169951914991049,0.5739627222804161,0.7846025455675871,-1.379210082932177,0.9260602243105087,1.0650331199443501,0.9081841333499625,0.23422689681747927,0.36067954425377496,0.17717116357690277,-0.5425822375452432,-0.07220122142489513
0.824992579895208,0.5180838229034925,0.6007265159248166,1.0620216784933108,-1.0874537591097877,-0.9307329425951407,1.2698432294420245,2.673451079746117,-0.9169951914991049,-0.6753488578824288,-0.8100687325890293,0.48786481188274256,1.0102290424190807,-0.1192998791281338,0.4504068256142378,-0.5255509710834134,0.36067954425377496,-0.1443307521982074,0.012552972073673153,-0.07722022870847584
0.6246531900738913,-1.0169527845055775,0.8274988478905868,1.2657775245155067,-1.0874537591097877,0.5643724740062238,-1.0141254472683066,-0.3993192679190393,-0.9169951914991049,-0.25891333024358737,-0.12328119525403938,-0.874655209179811,1.0102290424190807,-4.161996346159989,-0.14427089302511634,-0.5255509710834134,0.36067954425377496,-0.42889038812624125,6.453240045939516,-0.07843270515370672
0.2712599653599899,0.5180838229034925,-0.7084812783670852,-0.11430675378239118,-1.0874537591097877,-0.9307329425951407,-1.0141254472683066,-0.3993192679190393,-0.9169951914991049,-0.6753488578824288,-0.8100687325890293,-0.874655209179811,-1.2249092689515677,-0.06497945744306327,-0.35183254349345167,-0.5255509710834134,0.36067954425377496,0.7528167650124212,-0.4679103519309963,-0.07440165233629008
0.6655618142119589,0.5180838229034925,0.787360017455241,-0.9870895765852097,1.2468348885750633,-0.9307329425951407,0.43931029772976177,-0.6786608078479126,0.5507840260387574,-0.6753488578824288,-0.8100687325890293,0.2201910259750176,-0.7305268501585123,0.38980518262428354,1.598967997736344,-0.5255509710834134,0.36067954425377496,1.5876719661969858,0.8401751465070227,-0.07467108114328294
0.13973745307319124,0.5180838229034925,1.3601209556697935,1.7128871331942417,1.032628884984895,-0.9307329425951407,1.2698432294420245,2.673451079746117,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,1.659404948660707,1.7273342908986054,1.3397887525901082,-0.532064297176593,2.8934528534744284,0.36067954425377496,-0.8816462909838406,0.4756852386268359,-0.029224725314003372
0.6693394387416488,0.5180838229034925,0.4048205365035175,-0.9870895765852097,0.8849054658572103,-0.9307329425951407,1.2698432294420245,-0.6786608078479126,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,0.48786481188274256,-0.4315922869552306,-0.06430439898892928,0.30987053649363294,-0.5255509710834134,0.36067954425377496,1.0405650248752834,-0.22939111730548828,-0.07662204066566582
0.3784634562797204,0.5180838229034925,0.6377655442551972,1.0140311640003792,0.6328340936702594,-0.9307329425951407,-0.39122512558378775,-0.3993192679190393,-0.2879465959551093,-0.6753488578824288,-0.8100687325890293,-0.07495465472621379,0.9260602243105087,-0.055849780066100994,-0.14530962899567965,-0.5255509710834134,0.36067954425377496,-0.6278502383554619,0.79760698615929,-0.07513654140900469
-0.5611608009782971,-1.400711936357845,0.7738164815999203,1.217543703990703,-1.0874537591097877,-0.9307329425951407,-0.8064903456392757,-0.11997437587827844,-0.9169951914991049,-0.6753488578824288,-0.8100687325890293,-0.3701003354274451,1.4774785350849389,0.27430086694907163,-1.1095050284569201,-0.5255509710834134,0.36067954425377496,-0.9656954317004233,2.4480267813053467,-0.0414486258039903
0.49868744281240057,0.5180838229034925,0.6603138226446168,-0.9870895765852097,1.1266335545012296,-0.9307329425951407,1.2698432294420245,-0.6786608078479126,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,0.48786481188274256,-1.2249092689515677,0.22878477049129003,1.5113775299488463,-0.5255509710834134,0.36067954425377496,1.7726688096310688,0.11806291044880385,-0.07436003020429725
0.14252367389908607,-0.2494344808010427,0.8259364588391197,1.2643737117124283,-1.0874537591097877,-0.9307329425951407,-0.5988577356115318,0.1593671640505948,-0.9169951914991049,-0.6753488578824288,-0.8100687325890293,0.03725452534468064,-0.6020408223148984,-0.04024004860328144,-0.7374440538706643,-0.5255509710834134,0.36067954425377496,-0.18916611860784094,1.447130160238096,-0.07299894033956372
0.5779208414226172,0.5180838229034925,1.0893016332259933,1.4232909480476672,1.0461668537807427,-0.9307329425951407,1.2698432294420245,0.1593671640505948,1.3895171642270063,-0.6753488578824288,-0.8100687325890293,1.0198915804286148,-0.10752298376075857,-0.13337467486403703,0.2400166599248452,0.329199985056047,0.36067954425377496,0.30095215082809545,0.5698871198056386,-0.07648309691681064
0.3306491551740732,0.5180838229034925,0.9491567153965272,0.8743386226475821,1.3290112805972891,-0.9307329425951407,0.6469429077575057,-0.11997437587827844,0.9701505951328819,-0.6753488578824288,-0.8100687325890293,1.0198915804286148,1.0102290424190807,0.4951758474572405,-0.33004030575603394,-0.2406351253715348,0.36067954425377496,-0.6847696646335324,0.19650694954395556,-0.0697013577308699
0.8773767489878,0.5180838229034925,-1.6798546150864755,-0.9870895765852097,-1.0874537591097877,0.7101805764063213,-1.2217580572960505,-0.6786608078479126,-0.9169951914991049,-0.25891333024358737,-0.12328119525403938,-1.379210082932177,-0.10752298376075857,0.04294048109464466,0.8399251757847597,-0.5255509710834134,0.36067954425377496,1.3791067824715124,-0.5425822375452432,-0.07701957796107493
1.3291264592828003,0.5180838229034925,0.8523366651494976,-0.9870895765852097,1.3083107930532507,1.2401957361761387,0.024042586072987013,-0.6786608078479126,0.3411019995888863,0.15752719464157475,0.7846025455675871,0.42960021902615225,1.088964415660946,0.6116694035201757,1.4863213834224598,-0.5255509710834134,0.36067954425377496,1.2160715810071103,0.7110498254181088,-0.07702449882799486
0.7327427881052181,-0.009585538562736817,-1.6798546150864755,-0.9870895765852097,-1.0874537591097877,1.2935747364144232,-1.2217580572960505,-0.6786608078479126,-0.9169951914991049,0.5739627222804161,0.5635063420809505,-1.379210082932177,-0.10752298376075857,-0.40887478450537207,0.015132269616376948,-0.5255509710834134,-2.628285197478895,0.7775502713088226,-0.5425822375452432,-0.07751278567789417
-1.2029857364628131,-1.7844753095650046,0.4642841497249438,-0.9870895765852097,0.941165361312719,-0.9307329425951407,-0.18359002395475696,-0.6786608078479126,-0.07826456950523818,-0.6753488578824288,-0.8100687325890293,0.2201910259750176,-0.3298981072837772,-0.6791360157419327,-1.375605333639992,0.329199985056047,0.36067954425377496,-0.9590180597115656,-0.004322395409213238,-0.049003696935771716
0.7124457667200514,0.5180838229034925,0.45448627371099865,0.5895291048351413,0.8027208736841569,-0.9307329425951407,0.43931029772976177,-0.3993192679190393,0.5507840260387574,-0.6753488578824288,-0.8100687325890293,0.29688492759815394,1.6812895704169326,0.5193320193503953,0.5967603116160194,-0.5255509710834134,0.36067954425377496,-0.6071747200564751,-0.07182266867592516,-0.07422565393448381
1.0039752705897713,0.5180838229034925,0.3740232870215902,-0.9870895765852097,0.8557674780642631,-0.9307329425951407,1.2698432294420245,-0.6786608078479126,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,0.48786481188274256,0.24338558127480775,0.2115618327831257,3.0043879744210806,-0.5255509710834134,0.36067954425377496,1.3026384736259164,-0.2563591559946336,-0.0769999195839375
0.7192904873871393,0.5180838229034925,0.09611418981635601,-0.9870895765852097,0.5928312737559194,-0.9307329425951407,0.43931029772976177,-0.6786608078479126,0.7604685686830108,-0.6753488578824288,-0.8100687325890293,0.2201910259750176,-0.6020408223148984,-0.7618319434510588,3.076148189515668,-0.5255509710834134,0.36067954425377496,1.5952369778103244,-0.3593457271240606,-0.07789481703312817
1.2903901008942935,0.5180838229034925,1.322821704579171,1.688229493199897,0.8949213598242513,0.5942392568284137,1.2698432294420245,2.3941095398172436,1.5991991906768774,0.9903982499192575,1.1179876407561753,1.9201543654531077,1.504895929593691,0.637745329459976,1.281312036840876,-0.5255509710834134,0.36067954425377496,0.4572251896673358,0.09573692765950118,-0.07684573726604858
-0.6302028257712118,-1.0169527845055775,0.6191463174245708,-0.9870895765852097,1.0876840286589393,-0.9307329425951407,1.2698432294420245,-0.6786608078479126,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,0.7247458997273833,-0.7305268501585123,0.7175740045157393,-1.2363743008888843,-0.5255509710834134,0.36067954425377496,-0.8120262998263801,-0.11949340787396492,0.0076632926974203874
1.033892315107963,-0.2494344808010427,1.184511126267154,1.5228546050410459,1.0787834344946063,1.5885797842241083,1.2698432294420245,-0.3993192679190393,1.3895171642270063,0.9903982499192575,1.8047751780911652,0.5418093990970465,1.2326583675471219,1.591032192770077,1.1512866528029004,-0.5255509710834134,0.36067954425377496,0.08638473790863294,2.289849059323382,-0.0663000410086437
1.2054826703586718,0.5180838229034925,-1.6798546150864755,-0.9870895765852097,-1.0874537591097877,0.9437379350102395,-1.2217580572960505,-0.6786608078479126,-0.9169951914991049,1.1418298051739564,0.7846025455675871,-1.379210082932177,0.7380050340103981,0.3998891426682504,1.2798839956006716,-0.5255509710834134,-0.3865616411793925,1.3035237251375604,-0.5425822375452432,-0.07714359898667997
-0.5072800446975061,0.5180838229034925,0.3748458858392838,-0.9870895765852097,0.8565457577714336,-0.9307329425951407,1.2698432294420245,-0.6786608078479126,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,0.48786481188274256,-0.10752298376075857,-0.7839831712252032,-0.6976696181820435,-0.5255509710834134,0.36067954425377496,-0.8555868636497884,-0.2556698770505021,-0.0722990133681584
0.6093166137912075,0.5180838229034925,-0.09082773451938467,0.44065742233364413,-1.0874537591097877,0.612881695418066,-0.8064903456392757,-0.11997437587827844,-0.9169951914991049,0.5739627222804161,0.9652512973845507,-0.5795095284785797,-0.8002278311240781,0.10555241830042825,0.8235704643144598,-0.5255509710834134,0.36067954425377496,1.4462488532110926,-0.22522672368469374,-0.07575425938813513
-0.6556042380164404,0.5180838229034925,0.19092406031215856,-0.9870895765852097,0.6825330781582492,-0.9307329425951407,1.2698432294420245,-0.6786608078479126,1.5991991906768774,-0.6753488578824288,-0.8100687325890293,0.48786481188274256,-1.4471625356595503,-0.8062514076337852,-0.6886315419507708,-0.5255509710834134,0.36067954425377496,-0.6778309820370747,-0.3750874541212862,-0.07045388702963912
1.3479950900227455,0.5180838229034925,0.3639331667307116,0.6535105434242682,0.6032862104037877,1.2321221858509297,0.43931029772976177,-0.11997437587827844,0.13141997313901518,3.4890214102449475,1.9971498061015724,0.2201910259750176,1.4207232389403277,0.474185024552467,1.2756710257229873,-0.5255509710834134,0.36067954425377496,0.7535873053753014,-0.1411689968925449,-0.07734357685527966
